tour,event_name,event_id,date_start,date_end,course_name,multi_course,current_round,player_name,dg_id,player_num,country,am,dg_rank,owgr_rank,tour_rank,pre_tourn_pageviews,r1_teetime,r1_start_hole,r1_wave,r1_course_name,teetimes_json
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Detry, Thomas",14181,37017,BEL,0,88.0,88.0,115,77,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Ding, Wenyi",26193,101583,CHN,0,438.0,275.0,52,37,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Donald, Luke",4163,30357,ENG,0,,,204,58,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Du Plessis, Hennie",19421,40475,RSA,0,203.0,125.0,16,43,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Elvira Mijares, Ignacio",12988,36078,ESP,0,162.0,127.0,13,53,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Elvira, Manuel",26008,43327,ESP,0,272.0,294.0,83,35,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Ferguson, Ewen",21646,40946,SCO,0,86.0,180.0,38,99,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Fisher, Ross",9396,32435,ENG,0,412.0,,128,40,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Fitzpatrick, Alex",25362,42794,ENG,0,42.0,56.0,22,226,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Fitzpatrick, Matt",17646,39474,ENG,0,5.0,4.0,56,209,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Fleetwood, Tommy",12294,35371,ENG,0,3.0,8.0,40,298,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Forrest, Grant",16475,38956,SCO,0,371.0,270.0,111,21,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Fox, Ryan",11889,35122,NZL,0,62.0,24.0,6,144,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Frittelli, Dylan",11955,35166,RSA,0,425.0,469.0,100,31,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Gavins, Daniel",18241,39020,ENG,0,,,207,23,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Gerard, Ryan",29767,100880,USA,0,21.0,21.0,61,173,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Girrbach, Joel",15592,38258,SUI,0,259.0,283.0,89,47,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Gouveia, Ricardo",18722,40063,POR,0,379.0,276.0,43,32,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Guerrier, Julien",10201,33674,FRA,0,211.0,233.0,27,31,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Guillamoundeguy, Oihan",28239,101450,FRA,0,267.0,246.0,65,52,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Gumberg, Jordan",23892,42832,USA,0,,402.0,60,30,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Harrington, Padraig",5716,293,IRL,0,466.0,,161,53,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hatton, Tyrrell",14796,37626,ENG,0,57.0,25.0,37,188,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Helligkilde, Marcus",20190,41122,DEN,0,,,139,38,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hidalgo, Angel",24127,42508,ESP,0,289.0,308.0,75,58,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hill, Calum",25131,42648,SCO,0,151.0,154.0,21,43,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hillier, Daniel",21362,43333,NZL,0,103.0,99.0,12,98,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hoffman, Charley",5768,32053,USA,0,,,,42,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hojgaard, Nicolai",23602,42143,DEN,0,82.0,43.0,90,84,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hollick, Michael",15993,38575,RSA,0,405.0,170.0,35,40,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hoshino, Rikuya",19190,42689,JPN,0,442.0,,132,34,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Hovland, Viktor",18841,40148,NOR,0,15.0,12.0,106,278,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Jamieson, Scott",11397,34771,SCO,0,435.0,279.0,49,31,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Jarvis, Casey",26947,43957,RSA,0,142.0,69.0,4,67,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Johnston, Ryggs",32449,105948,USA,0,,,158,26,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Jordan, Matthew",25601,42599,ENG,0,167.0,219.0,36,58,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Kaneko, Kota",28268,109004,JPN,0,222.0,123.0,29,38,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Katsuragawa, Yuto",20448,100976,JPN,0,417.0,425.0,119,29,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Kinhult, Marcus",18514,39925,SWE,0,373.0,356.0,85,36,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Ko, Jeong Weon",26213,43545,FRA,0,,488.0,171,38,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Kobori, Kazuma",24369,104063,NZL,0,173.0,188.0,73,78,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Koepka, Brooks",16243,38783,USA,0,99.0,124.0,,129,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Kruyswijk, Jacques",16896,39127,RSA,0,380.0,298.0,120,33,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"LaCroix, Frederic",23733,41858,FRA,0,273.0,295.0,70,48,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lagergren, Joakim",14780,37579,SWE,0,240.0,161.0,69,45,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Langasque, Romain",16652,39075,FRA,0,207.0,314.0,80,38,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Laporta, Francesco",14987,37804,ITA,0,180.0,222.0,50,46,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Larrazabal, Pablo",9133,33337,ESP,0,,,173,31,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Law, David",14784,37562,SCO,0,332.0,288.0,108,32,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lawrence, Thriston",18105,39791,RSA,0,254.0,113.0,24,127,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lee, Junghwan",13498,39251,KOR,0,,348.0,166,26,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lemke, Niklas",10418,31690,SWE,0,444.0,,149,22,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lindberg, Mikael",20084,41330,SWE,0,205.0,148.0,25,43,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lindell, Oliver",20085,40874,FIN,0,65.0,109.0,11,129,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Lowry, Shane",13900,36489,IRL,0,16.0,41.0,17,883,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Luiten, Joost",10158,34085,NED,0,253.0,235.0,87,42,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"MacIntyre, Robert",23323,41227,SCO,0,32.0,19.0,74,139,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Manassero, Matteo",11460,34788,ITA,0,248.0,377.0,102,61,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Mansell, Ashley",22141,38962,ENG,0,,,,17,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Mansell, Richard",24185,41824,ENG,0,303.0,290.0,170,37,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Mazzoli, Stefano",20844,40892,ITA,0,369.0,214.0,45,33,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"McIlroy, Rory",10091,34024,NIR,0,4.0,2.0,2,432,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"McKibbin, Tom",22322,41282,NIR,0,60.0,116.0,72,224,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Meronk, Adrian",14196,37051,POL,0,260.0,,147,77,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Micheluzzi, David",19224,42600,AUS,0,,,150,33,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Migliozzi, Guido",17357,39271,ITA,0,292.0,287.0,78,42,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Molinari, Francesco",7655,3289,ITA,0,224.0,250.0,58,86,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Naidoo, Dylan",19429,40468,RSA,0,,,177,22,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Neergaard-Petersen, Rasmus",23841,102397,DEN,0,110.0,76.0,28,148,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Niemann, Joaquin",18079,41763,CHI,0,22.0,37.0,,302,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Noren, Alex",10419,31575,SWE,0,31.0,20.0,127,232,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Norgaard, Niklas",15676,38379,DEN,0,264.0,252.0,63,70,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Norris, Shaun",7677,32013,RSA,0,230.0,100.0,15,55,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Olesen, Jacob Skov",25611,105456,DEN,0,70.0,103.0,9,121,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Olesen, Thorbjorn",13412,36519,DEN,0,148.0,168.0,109,67,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Otaegui, Adrian",14975,37793,UAE,0,337.0,305.0,41,47,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Paratore, Renato",16549,39042,ITA,0,481.0,320.0,142,30,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Perez, Victor",20730,40856,FRA,0,74.0,165.0,82,74,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Premlall, Yurav",25890,43173,RSA,0,486.0,286.0,51,50,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Puig, David",28984,100554,ESP,0,122.0,79.0,30,78,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Rahm, Jon",19195,41208,ESP,0,18.0,14.0,32,278,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Rai, Aaron",18554,39583,ENG,0,47.0,18.0,7,214,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Ravetto, David",23416,43883,FRA,0,340.0,428.0,91,33,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Reed, Patrick",14838,38439,USA,0,37.0,28.0,1,338,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Reitan, Kristoffer",21407,41686,NOR,0,48.0,33.0,42,106,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Ritchie, JC",18174,39862,RSA,0,271.0,169.0,81,37,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Robinson Thompson, Brandon",24497,43831,ENG,0,389.0,337.0,98,21,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Rose, Justin",6093,1941,ENG,0,30.0,15.0,48,181,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Rosenmueller, Thomas",22736,41521,GER,0,154.0,240.0,103,78,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Rozner, Antoine",18770,40120,FRA,0,140.0,238.0,67,67,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Saddier, Adrien",14792,37606,FRA,0,238.0,152.0,194,56,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Schaper, Jayden",26991,43682,RSA,0,143.0,93.0,5,58,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Schmidt, Ben",27258,43885,ENG,0,499.0,418.0,146,26,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Schneider, Marcel",12522,35703,GER,0,430.0,325.0,104,29,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Schott, Freddy",27588,43801,GER,0,415.0,232.0,33,45,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Scott, Adam",6430,30717,AUS,0,28.0,52.0,84,137,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Scrivener, Jason",12734,35853,AUS,0,321.0,429.0,117,35,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Senior, Jack",15115,37073,ENG,0,,493.0,133,31,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Siem, Marcel",6950,3467,GER,0,,495.0,143,32,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Smalley, Alex",18474,41759,USA,0,41.0,46.0,,117,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Smith, Jordan",18586,38857,ENG,0,91.0,77.0,136,97,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Smylie, Elvis",24200,100259,AUS,0,245.0,149.0,164,37,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Soderberg, Sebastian",18517,39593,SWE,0,426.0,366.0,97,39,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Spaun, J.J.",17536,42875,USA,0,24.0,17.0,,136,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Steinlechner, Maximilian",21677,41160,AUT,0,236.0,234.0,71,75,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Sterne, Richard",7049,30715,RSA,0,465.0,159.0,54,44,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Stone, Brandon",15229,37990,RSA,0,265.0,420.0,101,39,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Straka, Sepp",17511,39309,AUT,0,137.0,35.0,165,111,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Strydom, Ockie",13731,36659,RSA,0,,,182,22,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Sullivan, Andy",15326,38119,ENG,0,190.0,128.0,8,67,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Syme, Connor",22089,41226,SCO,0,,424.0,162,45,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Vaillant, Tom",28157,100552,FRA,0,200.0,328.0,79,50,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Van Driel, Darius",13374,36421,NED,0,283.0,248.0,59,45,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Veerman, Johannes",20522,40721,USA,0,419.0,357.0,93,32,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Von Dellingshausen, Nicolai",22231,41420,GER,0,424.0,303.0,125,23,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Wallace, Matt",20706,39617,ENG,0,33.0,55.0,44,150,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Waring, Paul",12426,34264,ENG,0,282.0,383.0,131,53,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Wiesberger, Bernd",9531,33676,AUT,0,106.0,141.0,10,84,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Willett, Danny",12920,36030,ENG,0,452.0,381.0,137,50,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Winther, Jeff",15680,38296,DEN,0,219.0,176.0,34,51,,,,,[]
euro,BMW PGA Championship,2026136,2026-09-17,2026-09-20,Wentworth Club,no,1,"Wu, Ashun",11763,36077,CHN,0,329.0,345.0,124,30,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Alexander, Tyson",14002,33408,USA,0,,,121,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Andersen, Mason",23540,52370,USA,0,312.0,336.0,31,15,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Anderson, Matthew",26617,57321,CAN,0,439.0,382.0,67,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Atkins, Matt",19360,47125,USA,0,461.0,,61,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Bacha, Carson",33949,67143,USA,0,,394.0,68,7,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Berry, Brandon",31887,58989,USA,0,,,118,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Blaum, Ryan",9643,27958,USA,0,,,117,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Botha, Barend",32473,65408,RSA,0,281.0,330.0,55,8,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Bramlett, Joseph",14698,34255,USA,0,176.0,317.0,34,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Buchanan, Jackson",32333,66742,USA,0,317.0,362.0,51,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Buckley, Hayden",25363,55708,USA,0,323.0,473.0,58,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Butler, John Marshall",32462,65410,USA,0,296.0,331.0,48,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Cannon, Will",22919,51567,USA,0,297.0,378.0,53,16,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Cappelen, Sebastian",14776,34314,DEN,0,,,125,11,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Card III, Jay",29163,54794,USA,0,331.0,199.0,36,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Carr, Ben",30732,60006,USA,0,375.0,310.0,28,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Celia, Ricardo",19000,36391,COL,0,462.0,,96,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Champ, Cameron",23542,52372,USA,0,495.0,426.0,93,49,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Chandler, Will",31212,58933,USA,0,440.0,414.0,56,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Chirravuri, Mahanth",34995,69069,USA,0,286.0,,79,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Choi, Sam",25091,55460,USA,0,,,124,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Cone, Trevor",21880,49453,USA,0,333.0,313.0,54,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Creel, Joshua",17570,39436,USA,0,434.0,,114,9,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Del Solar, Cristobal",17422,39859,CHI,0,400.0,,69,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Dickson, Taylor",27420,51690,USA,0,295.0,259.0,15,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Docherty, Alistair",24962,51680,USA,0,239.0,164.0,4,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Dossey, Cooper",29347,58600,USA,0,157.0,226.0,14,24,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Dougherty, Kevin",19738,47663,USA,0,387.0,440.0,80,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Eichhorn, Hunter",30856,58999,USA,0,215.0,189.0,8,19,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Feagles, Michael",26656,57124,USA,0,,,127,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Fernandez Valdes, Jorge",16786,36735,ARG,0,,355.0,44,24,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Fischer, Zack",17273,39412,USA,0,460.0,299.0,27,13,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Francoeur, Chris",31214,59085,USA,0,324.0,467.0,83,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Gabrelcik, Nick",30767,64576,USA,0,198.0,327.0,37,12,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Galletti, Nicolo",24490,51734,USA,0,310.0,350.0,57,10,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Gandon, Jeremy",18933,46823,FRA,0,228.0,166.0,9,14,,,,,[]
kft,Nationwide Children's Hospital Championship,94,2026-09-17,2026-09-20,Ohio State University Golf Club - Scarlet Course,no,1,"Garcia, Jorge",17212,56938,VEN,0,,,131,9,,,,,[]
