tour,year,season,event_completed,event_name,event_id,player_name,dg_id,fin_text,round_num,course_name,course_num,course_par,start_hole,teetime,round_score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,driving_dist,driving_acc,gir,scrambling,prox_rgh,prox_fw,great_shots,poor_shots,eagles_or_better,birdies,pars,bogies,doubles_or_worse,outright_season,outright_event_completed,outright_book,outright_market,outright_open_odds,outright_open_time,outright_close_odds,outright_close_time,outright_outcome,outright_bet_outcome_text,outright_bet_outcome_numeric,dfs_season,dfs_site,dfs_ownerships_from,dfs_salary,dfs_ownership,dfs_fin_text,dfs_streak_pts,dfs_bogey_free_pts,dfs_hole_in_one_pts,dfs_sub_70_pts,dfs_hole_score_pts,dfs_finish_pts,dfs_total_pts,Birdie Or Better %,Birdie to Bogey Ratio,Bogey Avoidance %,Field Sum Eagles or Better,Field Sum Birdies,Field Sum Bogies,Field Sum Doubles or Worse,Field Num Players,Field Birdie or Better %,Field Birdie to Bogey Ratio,Field Bogey Avoidance %,SG_Birdie or Better %,sg_birdie_to_bogey_ratio,sg_bogey_avoidance,sg_driving_dist,sg_driving_acc,sg_gir,Total Driving,Ball Striking,Field Avg Dist,Field Avg Acc,Field Avg GIR,Norm SG Distance,Norm Fairways Gained,Norm Greens Gained,Norm SG Birdie or Better %,Norm SG Birdie to Bogey Ratio,Norm SG Bogey Avoidance,Field Prox FW,SG Prox FW,Norm SG Prox FW,Name Adjusted,LOCATION,DESIGNER,Redesigned,STYLE,GREENS,GREENS (2),GREEN SPEEDS,GREEN SIZE,FAIRWAYS,FAIRWAY LENGTH (sg.ft.),ROUGH LENGH,ROUGH ACRES (sg.ft.),DRAINAGE,YARDAGE,LENGTH,PAR,Bunkers,Water Hazards,Water Hazards in Play,SCORING,WEATHER,WEATHER DETAILS,TYPE,CUT,WINNING SCORE,WINNER,GD%,GG GAINED,B2B,BOB,EGG,EDG,Total Accuracy,200+,200-175,175-150,150-125,125-,PAR 4,PAR 5,Rounds,Sum TD,Sum BS,FAIRWAY WIDTH,GREEN WIDTH,GREEN SPEEDS,ROUGH LENGTH,WATER HAZARDS,ROUGH AMOUNT,BUNKERS,RAIN
euro,2023,2024,11/26/2023,Joburg Open,2024101,"West, Rhys",10989,CUT,2,houghton gc,4359,70,10,0,73,,,,,,-2.439,,,,,,,,,0,4,9,3,2,2024,45256,draftkings,win,1/1/1000,45250,800/1,45252,CUT,loss,0,2024,draftkings,,6100,,CUT,0,0,0,0,22.5,0,22.5,22.22222222,0.8,72.22222222,15,551,462,92,155,20.28673835,1.02166065,80.14336918,1.935483871,-0.22166065,-7.921146953,0.123311029,0,0,0.007856232,0.007856232,,,,0.007856232,0,0,0.219150873,-0.22166065,-0.774512854,,0.007856232,0,Rhys West,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"West, Rhys",10989,CUT,1,houghton gc,4359,70,1,0,73,,,,,,-1.75,,,,,,,,,0,2,12,3,1,2024,45256,draftkings,win,1/1/1000,45250,800/1,45252,CUT,loss,0,2024,draftkings,,6100,,CUT,0,0,0,0,22.5,0,22.5,11.11111111,0.5,77.77777778,12,489,515,89,156,17.84188034,0.829470199,78.49002849,-6.730769231,-0.329470199,-0.712250712,-0.428822008,0,0,-0.02732055,-0.02732055,,,,-0.02732055,0,0,-0.724016675,-0.329470199,-0.064444618,,-0.02732055,0,Rhys West,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Pepler, Gerhard",25530,CUT,1,houghton gc,4359,70,10,0,74,,,,,,-2.75,,,,,,,,,0,2,12,2,2,2024,45256,draftkings,win,400/1,45250,500/1,45252,CUT,loss,0,2024,draftkings,,6300,,CUT,0,0,0,0,22.5,0,22.5,11.11111111,0.5,77.77777778,12,489,515,89,156,17.84188034,0.829470199,78.49002849,-6.730769231,-0.329470199,-0.712250712,-0.428822008,0,0,-0.02732055,-0.02732055,,,,-0.02732055,0,0,-0.724016675,-0.329470199,-0.064444618,,-0.02732055,0,Gerhard Pepler,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Strydom, Tristen",19353,CUT,2,houghton gc,4359,70,1,0,73,,,,,,-2.439,,,,,,,,,0,3,10,4,1,2024,45256,draftkings,win,800/1,45250,800/1,45252,CUT,loss,0,2024,draftkings,,6300,,CUT,0,0,0,0,22.5,0,22.5,16.66666667,0.6,72.22222222,15,551,462,92,155,20.28673835,1.02166065,80.14336918,-3.620071685,-0.42166065,-7.921146953,-0.230637295,0,0,-0.014694063,-0.014694063,,,,-0.014694063,0,0,-0.4098933,-0.42166065,-0.774512854,,-0.014694063,0,Tristen Strydom,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Van Tonder, Daniel",15193,CUT,2,houghton gc,4359,70,10,0,76,,,,,,-5.439,,,,,,,,,0,1,10,7,0,2024,45256,draftkings,win,100/1,45250,80/1,45252,CUT,loss,0,2024,draftkings,,7300,,CUT,0,0,0,0,17,0,17,5.555555556,0.142857143,61.11111111,15,551,462,92,155,20.28673835,1.02166065,80.14336918,-14.7311828,-0.878803507,-19.03225806,-0.938533942,0,0,-0.059794653,-0.059794653,,,,-0.059794653,0,0,-1.667981646,-0.878803507,-1.860933599,,-0.059794653,0,Daniel Van Tonder,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Enoch, Rhys",12287,CUT,2,houghton gc,4359,70,10,0,74,,,,,,-3.439,,,,,,,,,0,4,9,4,1,2024,45256,draftkings,win,250/1,45250,350/1,45252,CUT,loss,0,2024,draftkings,,6700,,CUT,0,0,0,0,30.5,0,30.5,22.22222222,0.8,72.22222222,15,551,462,92,155,20.28673835,1.02166065,80.14336918,1.935483871,-0.22166065,-7.921146953,0.123311029,0,0,0.007856232,0.007856232,,,,0.007856232,0,0,0.219150873,-0.22166065,-0.774512854,,0.007856232,0,Rhys Enoch,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Enoch, Rhys",12287,CUT,1,houghton gc,4359,70,1,0,72,,,,,,-0.75,,,,,,,,,1,3,7,7,0,2024,45256,draftkings,win,250/1,45250,350/1,45252,CUT,loss,0,2024,draftkings,,6700,,CUT,0,0,0,0,30.5,0,30.5,22.22222222,0.571428571,61.11111111,12,489,515,89,156,17.84188034,0.829470199,78.49002849,4.38034188,-0.258041627,-17.37891738,0.27907464,0,0,0.01778004,0.01778004,,,,0.01778004,0,0,0.471185455,-0.258041627,-1.572448677,,0.01778004,0,Rhys Enoch,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Pepler, Gerhard",25530,CUT,2,houghton gc,4359,70,1,0,72,,,,,,-1.439,,,,,,,,,0,4,9,4,1,2024,45256,draftkings,win,400/1,45250,500/1,45252,CUT,loss,0,2024,draftkings,,6300,,CUT,0,0,0,0,22.5,0,22.5,22.22222222,0.8,72.22222222,15,551,462,92,155,20.28673835,1.02166065,80.14336918,1.935483871,-0.22166065,-7.921146953,0.123311029,0,0,0.007856232,0.007856232,,,,0.007856232,0,0,0.219150873,-0.22166065,-0.774512854,,0.007856232,0,Gerhard Pepler,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Rohwer, Martin",22169,CUT,2,houghton gc,4359,70,10,0,71,,,,,,-0.439,,,,,,,,,0,2,13,3,0,2024,45256,draftkings,win,500/1,45250,500/1,45252,CUT,loss,0,2024,draftkings,,6400,,CUT,0,0,0,0,19,0,19,11.11111111,0.666666667,83.33333333,15,551,462,92,155,20.28673835,1.02166065,80.14336918,-9.17562724,-0.354993983,3.189964158,-0.584585618,0,0,-0.037244358,-0.037244358,,,,-0.037244358,0,0,-1.038937473,-0.354993983,0.311907891,,-0.037244358,0,Martin Rohwer,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
euro,2023,2024,11/26/2023,Joburg Open,2024101,"Rohwer, Martin",22169,CUT,1,houghton gc,4359,70,1,0,74,,,,,,-2.75,,,,,,,,,0,2,10,6,0,2024,45256,draftkings,win,500/1,45250,500/1,45252,CUT,loss,0,2024,draftkings,,6400,,CUT,0,0,0,0,19,0,19,11.11111111,0.333333333,66.66666667,12,489,515,89,156,17.84188034,0.829470199,78.49002849,-6.730769231,-0.496136865,-11.82336182,-0.428822008,0,0,-0.02732055,-0.02732055,,,,-0.02732055,0,0,-0.724016675,-0.496136865,-1.069780657,,-0.02732055,0,Martin Rohwer,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMALL,SMALL,,,,,,NO
